# 预测结果数据
# 注意: PINN问题，无δ参数
# 列: x, y, ux_pred, uy_pred, Sxx_pred, Syy_pred, Sxy_pred, ux_true, uy_true, Sxx_true, Syy_true, Sxy_true
3.745404e-01	9.507134e-01	-1.114574e-01	7.623870e-01	1.863665e+00	5.656808e+00	1.528368e+00	-1.087348e-01	7.543164e-01	1.799369e+00	5.660213e+00	1.587057e+00
7.319934e-01	5.986583e-01	-1.102924e-01	9.596874e-02	1.255867e+01	7.362830e+00	-9.344569e-02	-1.075180e-01	9.581394e-02	1.253127e+01	7.225921e+00	-8.028238e-02
1.560193e-01	1.559952e-01	2.621622e-01	-1.230819e-03	-4.916782e+00	-2.512478e+00	7.561300e-01	2.620686e-01	2.787676e-04	-4.906121e+00	-2.442338e+00	7.724608e-01
5.808449e-02	8.661754e-01	3.855995e-01	1.027104e-01	-1.349724e+00	1.239154e-02	-4.226041e-01	3.812653e-01	1.021458e-01	-1.358840e+00	2.814454e-02	-4.700568e-01
6.011148e-01	7.080722e-01	-6.413897e-01	2.406948e-01	7.316945e+00	5.738865e+00	6.253860e-01	-6.389560e-01	2.387917e-01	7.269010e+00	5.657958e+00	6.455064e-01
2.058545e-02	9.699089e-01	1.013959e-01	5.605011e-02	5.963995e-02	3.627813e-01	-1.065726e-01	9.360462e-02	5.719147e-02	8.286774e-02	3.952288e-01	-1.635340e-01
8.324420e-01	2.123397e-01	3.049307e-01	1.705186e-03	6.792545e+00	3.528693e+00	5.882565e-01	3.063435e-01	1.021396e-03	6.774075e+00	3.415899e+00	6.082752e-01
1.818256e-01	1.834051e-01	2.269230e-01	-9.751748e-04	-6.226284e+00	-3.173552e+00	5.375850e-01	2.263067e-01	6.117451e-04	-6.214598e+00	-3.087286e+00	5.486190e-01
3.042426e-01	5.247564e-01	-3.315897e-01	6.468190e-02	-1.133981e+01	-5.057279e+00	1.142881e-01	-3.332465e-01	6.193493e-02	-1.133567e+01	-4.959680e+00	1.095152e-01
4.319452e-01	2.912295e-01	-7.196958e-01	7.510917e-03	-4.043760e+00	-1.913875e+00	-8.511640e-01	-7.211610e-01	7.029740e-03	-4.033360e+00	-1.871851e+00	-8.693023e-01
6.118526e-01	1.394946e-01	-3.236577e-01	1.616554e-03	3.467289e+00	1.805035e+00	-1.042898e+00	-3.237905e-01	3.555049e-04	3.456816e+00	1.743699e+00	-1.085523e+00
2.921451e-01	3.663621e-01	-2.371843e-01	1.359631e-02	-1.094148e+01	-5.338123e+00	-1.407647e-01	-2.389925e-01	1.430899e-02	-1.091885e+01	-5.225082e+00	-1.503799e-01
4.560701e-01	7.851754e-01	-6.017766e-01	3.819348e-01	-2.030562e-01	2.747806e+00	1.213604e+00	-6.011620e-01	3.764589e-01	-2.219563e-01	2.765772e+00	1.262148e+00
1.996744e-01	5.142344e-01	3.122244e-01	4.277100e-02	-1.162617e+01	-5.459064e+00	6.711504e-02	3.106512e-01	4.104414e-02	-1.161215e+01	-5.327182e+00	6.709325e-02
5.924144e-01	4.645132e-02	-1.229101e-01	7.916242e-07	1.012498e+00	5.435812e-01	-1.251635e+00	-1.215808e-01	4.460933e-06	1.002805e+00	5.019785e-01	-1.299389e+00
6.075446e-01	1.705248e-01	-3.979305e-01	2.351241e-03	4.041397e+00	2.108769e+00	-1.015606e+00	-3.982889e-01	7.977670e-04	4.030814e+00	2.043477e+00	-1.054355e+00
6.505246e-02	9.488847e-01	1.524050e-01	1.651871e-01	-1.241544e-01	9.725479e-01	-1.373512e-01	1.467226e-01	1.645280e-01	-1.050287e-01	9.878315e-01	-1.759301e-01
