# 预测结果数据
# 注意: PINN问题，无δ参数
# 列: x, y, ux_pred, uy_pred, Sxx_pred, Syy_pred, Sxy_pred, ux_true, uy_true, Sxx_true, Syy_true, Sxy_true
3.745404e-01	9.507134e-01	-1.122607e-01	7.713452e-01	1.940248e+00	5.658315e+00	1.452726e+00	-1.087348e-01	7.543164e-01	1.799369e+00	5.660213e+00	1.587057e+00
7.319934e-01	5.986583e-01	-1.114094e-01	9.586389e-02	1.261427e+01	7.511600e+00	-1.081251e-01	-1.075180e-01	9.581394e-02	1.253127e+01	7.225921e+00	-8.028238e-02
1.560193e-01	1.559952e-01	2.627131e-01	-7.123202e-04	-4.930509e+00	-2.593840e+00	7.321825e-01	2.620686e-01	2.787676e-04	-4.906121e+00	-2.442338e+00	7.724608e-01
5.808449e-02	8.661754e-01	3.905866e-01	1.047722e-01	-1.342474e+00	-5.374340e-02	-3.784697e-01	3.812653e-01	1.021458e-01	-1.358840e+00	2.814454e-02	-4.700568e-01
6.011148e-01	7.080722e-01	-6.415412e-01	2.397109e-01	7.341146e+00	5.798656e+00	5.807949e-01	-6.389560e-01	2.387917e-01	7.269010e+00	5.657958e+00	6.455064e-01
2.058545e-02	9.699089e-01	1.079814e-01	5.198272e-02	4.543513e-03	2.797046e-01	-1.459363e-02	9.360462e-02	5.719147e-02	8.286774e-02	3.952288e-01	-1.635340e-01
8.324420e-01	2.123397e-01	3.046020e-01	2.930358e-03	6.801425e+00	3.603353e+00	5.703924e-01	3.063435e-01	1.021396e-03	6.774075e+00	3.415899e+00	6.082752e-01
1.818256e-01	1.834051e-01	2.273062e-01	-1.255199e-03	-6.255724e+00	-3.269612e+00	5.254532e-01	2.263067e-01	6.117451e-04	-6.214598e+00	-3.087286e+00	5.486190e-01
3.042426e-01	5.247564e-01	-3.295533e-01	6.707485e-02	-1.135663e+01	-5.154113e+00	1.193738e-01	-3.332465e-01	6.193493e-02	-1.133567e+01	-4.959680e+00	1.095152e-01
4.319452e-01	2.912295e-01	-7.191530e-01	6.129578e-03	-4.058226e+00	-1.963182e+00	-8.338318e-01	-7.211610e-01	7.029740e-03	-4.033360e+00	-1.871851e+00	-8.693023e-01
